,Location,Filename,Year,Month,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class
488,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-461.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
489,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-466.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
490,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-471.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
491,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-476.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
492,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-481.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
493,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-486.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
494,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-491.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
495,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-496.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
496,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-501.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
497,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-506.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
498,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-51.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
499,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-511.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
500,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-516.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
501,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-521.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
502,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-526.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
503,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-531.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
504,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-536.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
505,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-541.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
506,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-546.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
507,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-551.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
508,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-556.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
509,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-56.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
510,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-561.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
511,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-566.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
512,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-571.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
513,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-576.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
514,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-581.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
515,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-586.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
516,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-591.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
517,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-6.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
518,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-61.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
519,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-66.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
520,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-71.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
521,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-76.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
522,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-81.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
523,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-86.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
524,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-91.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
525,Bengaluru,BENGR_Mod_2023-02-23-08.30-1-96.jpg,2023,2,23,8:30,97,43,78,26,258,10,17,b_Moderate
526,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-1.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
527,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-101.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
528,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-106.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
529,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-11.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
530,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-111.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
531,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-116.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
532,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-121.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
533,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-126.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
534,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-131.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
535,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-136.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
536,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-141.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
537,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-146.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
538,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-151.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
539,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-156.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
540,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-16.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
541,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-161.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
542,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-166.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
543,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-171.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
544,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-176.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
545,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-181.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
546,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-186.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
547,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-191.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
548,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-196.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
549,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-201.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
550,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-206.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
551,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-21.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
552,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-211.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
553,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-216.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
554,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-221.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
555,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-226.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
556,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-231.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
557,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-236.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
558,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-241.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
559,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-246.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
560,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-251.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
561,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-256.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
562,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-26.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
563,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-261.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
564,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-266.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
565,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-271.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
566,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-276.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
567,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-281.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
568,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-286.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
569,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-291.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
570,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-296.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
571,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-301.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
572,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-306.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
573,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-31.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
574,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-311.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
575,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-316.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
576,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-321.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
577,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-326.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
578,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-331.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
579,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-336.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
580,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-341.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
581,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-346.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
582,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-351.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
583,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-356.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
584,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-36.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
585,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-361.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
586,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-366.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
587,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-371.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
588,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-376.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
589,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-381.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
590,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-386.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
591,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-391.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
592,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-396.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
593,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-401.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
594,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-406.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
595,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-41.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
596,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-411.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
597,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-416.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
598,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-421.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
599,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-426.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
600,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-431.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
601,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-436.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
602,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-441.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
603,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-446.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
604,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-451.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
605,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-46.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
606,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-51.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
607,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-56.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
608,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-6.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
609,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-61.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
610,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-66.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
611,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-71.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
612,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-76.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
613,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-81.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
614,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-86.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
615,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-91.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
616,Bengaluru,BENGR_Mod_2023-02-24-08.30-1-96.jpg,2023,2,24,8:30,68,32,61,26,228,5,21,b_Moderate
617,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-1.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
618,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-101.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
619,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-106.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
620,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-11.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
621,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-111.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
622,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-116.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
623,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-121.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
624,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-126.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
625,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-131.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
626,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-136.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
627,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-141.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
628,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-146.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
629,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-151.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
630,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-156.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
631,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-16.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
632,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-161.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
633,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-166.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
634,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-171.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
635,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-176.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
636,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-181.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
637,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-186.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
638,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-191.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
639,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-196.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
640,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-201.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
641,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-206.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
642,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-21.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
643,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-211.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
644,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-216.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
645,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-221.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
646,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-226.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
647,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-231.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
648,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-236.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
649,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-241.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
650,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-246.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
651,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-251.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
652,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-256.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
653,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-26.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
654,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-261.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
655,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-266.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
656,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-271.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
657,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-276.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
658,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-281.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
659,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-286.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
660,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-291.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
661,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-296.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
662,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-301.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
663,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-306.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
664,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-31.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
665,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-311.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
666,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-316.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
667,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-321.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
668,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-326.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
669,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-331.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
670,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-336.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
671,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-341.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
672,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-346.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
673,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-351.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
674,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-356.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
675,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-36.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
676,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-361.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
677,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-366.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
678,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-371.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
679,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-376.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
680,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-381.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
681,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-386.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
682,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-391.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
683,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-396.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
684,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-401.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
685,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-406.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
686,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-41.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
687,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-411.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
688,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-416.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
689,Bengaluru,BENGR_Mod_2023-02-25-08.30-1-421.jpg,2023,2,25,8:30,73,29,64,23,189,7,16,b_Moderate
